stem,seq,frame_idx,n_gt,n_pred_10_super,mean_conf_10_super,n_pred_25_super,mean_conf_25_super,n_pred_50_super,mean_conf_50_super,n_pred_75_super,mean_conf_75_super,top10_mean_conf_super,n_pred_all_super,mean_conf_all_super,n_pred_10_base,mean_conf_10_base,n_pred_25_base,mean_conf_25_base,n_pred_50_base,mean_conf_50_base,n_pred_75_base,mean_conf_75_base,top10_mean_conf_base,n_pred_all_base,mean_conf_all_base,ap5095_super,ap5095_base
0006_000027,0006,27,1,4,0.3046148717403412,2,0.5051416158676147,1,0.6165853142738342,0,nan,0.16866016387939453,146,0.020847216248512268,3,0.387784481048584,2,0.5243937969207764,1,0.5809834003448486,0,nan,0.16531462967395782,141,0.021787453442811966,0.1748787901252508,0.0995
0006_000028,0006,28,1,5,0.3046432435512543,3,0.4233052730560303,1,0.6014801859855652,0,nan,0.19505508244037628,141,0.023454148322343826,4,0.3455520570278168,3,0.41559308767318726,1,0.5689683556556702,0,nan,0.1857360452413559,138,0.023762496188282967,0.49749999999999994,0.49749999999999994
0006_000029,0006,29,1,5,0.2621137797832489,2,0.4872822165489197,1,0.6053038239479065,0,nan,0.1724470853805542,141,0.021289490163326263,3,0.3876088559627533,2,0.5133470296859741,1,0.5751334428787231,0,nan,0.169740229845047,135,0.022946814075112343,0.34825,0.6965
0006_000030,0006,30,1,5,0.3174867331981659,3,0.4508500099182129,1,0.6111181974411011,0,nan,0.19927993416786194,142,0.023420248180627823,4,0.3662039637565613,3,0.44608330726623535,1,0.5752282738685608,0,nan,0.19334010779857635,137,0.02496427670121193,0.597,0.54725
0006_000031,0006,31,1,8,0.2601979076862335,3,0.47624051570892334,1,0.6095829606056213,0,nan,0.2229679822921753,145,0.024791589006781578,6,0.29043132066726685,3,0.45140573382377625,1,0.575081467628479,0,nan,0.2035558670759201,136,0.025465965270996094,0.6965,0.597
0006_000032,0006,32,1,6,0.27609729766845703,3,0.4453314542770386,1,0.6169887781143188,0,nan,0.19867132604122162,139,0.02398686483502388,4,0.32463157176971436,2,0.5300934910774231,1,0.5815960168838501,0,nan,0.17506177723407745,130,0.023736802861094475,0.597,0.597
0006_000033,0006,33,1,8,0.23382481932640076,3,0.4342601001262665,1,0.6142012476921082,0,nan,0.2015499323606491,141,0.024279698729515076,5,0.28741058707237244,2,0.5180010795593262,1,0.5765042901039124,0,nan,0.18111954629421234,137,0.023325683549046516,0.5117142863497138,0.49749999999999994
0006_000034,0006,34,1,6,0.2777113616466522,3,0.42510485649108887,1,0.6155722737312317,0,nan,0.1977655291557312,142,0.02350308559834957,6,0.2839621305465698,3,0.44968554377555847,1,0.5800403356552124,0,nan,0.20149271190166473,141,0.02460585907101631,0.597,0.597
0006_000035,0006,35,2,6,0.28070566058158875,3,0.4375477731227875,1,0.6167327761650085,0,nan,0.19706940650939941,142,0.023453030735254288,5,0.322134405374527,3,0.45085418224334717,1,0.5783005356788635,0,nan,0.19686664640903473,137,0.024870261549949646,0.1627500002682209,0.15300000001676378
0006_000036,0006,36,2,5,0.31479427218437195,3,0.4522477984428406,1,0.6155291795730591,0,nan,0.19792427122592926,143,0.024086127057671547,4,0.3813018798828125,3,0.4657827317714691,1,0.5778578519821167,0,nan,0.2014894038438797,140,0.025219835340976715,0.04055000118725002,0.06223809559643269
0006_000037,0006,37,2,6,0.3526310324668884,3,0.5891934037208557,2,0.692004919052124,1,0.7745377421379089,0.24485991895198822,148,0.027003159746527672,4,0.47287607192993164,3,0.5909922122955322,2,0.667477011680603,1,0.7621309757232666,0.2390367090702057,144,0.02765009179711342,0.29451666872948407,0.3201108699310571
0006_000038,0006,38,2,8,0.3007665276527405,3,0.6259910464286804,2,0.7387328147888184,1,0.8597034215927124,0.25861451029777527,156,0.027272028848528862,5,0.4303203225135803,3,0.6361634731292725,2,0.7244064807891846,1,0.8707536458969116,0.2550097405910492,140,0.02865462936460972,0.5251941417194903,0.5521111111603677
0006_000039,0006,39,2,10,0.2800794839859009,3,0.6504361033439636,2,0.7651609182357788,1,0.9007441997528076,0.2800794839859009,150,0.029921822249889374,6,0.3831441402435303,3,0.6430351734161377,2,0.734619140625,1,0.8889544606208801,0.25975501537323,130,0.03060031682252884,0.48854762022197235,0.506236842185259
0006_000040,0006,40,2,6,0.39129528403282166,3,0.6388582587242126,2,0.7602292895317078,1,0.9025234580039978,0.26718464493751526,152,0.027350792661309242,5,0.436141699552536,3,0.6452664732933044,2,0.732921838760376,1,0.8901592493057251,0.25521841645240784,134,0.029279470443725586,0.5077500001899898,0.5071428573690353
0006_000041,0006,41,3,6,0.3828938901424408,3,0.6370929479598999,2,0.7625526189804077,1,0.904688835144043,0.2577040493488312,129,0.02885398454964161,5,0.4384377896785736,3,0.6418761610984802,2,0.7349612712860107,1,0.9010404348373413,0.25742289423942566,122,0.03089994005858898,0.35572812530887304,0.35572812530887304
0006_000042,0006,42,3,6,0.4505958557128906,4,0.6077742576599121,3,0.6808358430862427,1,0.911770224571228,0.3016957938671112,153,0.029474720358848572,6,0.45396825671195984,4,0.6163930892944336,3,0.6675893664360046,1,0.9060207605361938,0.303866446018219,140,0.03220753371715546,0.4112132150854915,0.3832040482364719
0006_000043,0006,43,3,6,0.4893741309642792,4,0.6452669501304626,3,0.7405009269714355,1,0.889365017414093,0.3259040415287018,145,0.032196249812841415,6,0.4964355230331421,4,0.6639528274536133,3,0.7394732236862183,2,0.8299170732498169,0.3297750651836395,131,0.035599496215581894,0.5101993759395278,0.5101993759395278
0006_000044,0006,44,3,7,0.4333835542201996,4,0.6448661088943481,3,0.75187748670578,2,0.82611083984375,0.32782256603240967,150,0.031099548563361168,6,0.4974546432495117,4,0.671159029006958,3,0.7485183477401733,2,0.8374435305595398,0.3289912939071655,135,0.034520749002695084,0.610151539590078,0.6106176004514158
0006_000045,0006,45,3,6,0.5149226188659668,4,0.6857980489730835,3,0.7870656847953796,2,0.8721281886100769,0.3410755395889282,135,0.03482798859477043,6,0.5129074454307556,4,0.6950001120567322,3,0.7742258310317993,2,0.8782024383544922,0.3379547595977783,132,0.03540254384279251,0.6174337511285396,0.7226443756887413
0006_000046,0006,46,3,7,0.4519251585006714,4,0.6811752319335938,3,0.7842178344726562,2,0.866080641746521,0.33961352705955505,141,0.033635906875133514,6,0.5131134986877441,4,0.6919980049133301,3,0.7691296339035034,2,0.8667476773262024,0.33708351850509644,142,0.032546717673540115,0.6106176004514158,0.7264575002507867
0006_000047,0006,47,2,7,0.4868994653224945,5,0.6281763315200806,3,0.7884465456008911,2,0.8650078773498535,0.3688852787017822,148,0.03551296517252922,7,0.4733906388282776,5,0.6100644469261169,3,0.7712136507034302,2,0.8658154606819153,0.35607287287712097,148,0.0342758446931839,0.8967000000886619,0.8955
0006_000048,0006,48,2,8,0.4313024878501892,5,0.6128832697868347,3,0.7874526977539062,2,0.8677849769592285,0.36140868067741394,148,0.03503326699137688,8,0.4425325393676758,5,0.6305467486381531,3,0.7774437665939331,2,0.8740625381469727,0.3703973889350891,158,0.0348721481859684,0.9459107143264264,0.8955
0006_000049,0006,49,2,8,0.4416441321372986,5,0.6364404559135437,3,0.7850157022476196,2,0.860345184803009,0.3714204728603363,148,0.03629931062459946,8,0.43520283699035645,5,0.6226698160171509,3,0.7555959224700928,2,0.843970775604248,0.3658299148082733,150,0.036763593554496765,0.8955,0.9210000000027939
0006_000050,0006,50,2,7,0.46515241265296936,5,0.6041901111602783,3,0.7838882207870483,2,0.8617914915084839,0.352817177772522,147,0.0351766012609005,7,0.4652588367462158,5,0.605588436126709,3,0.7593333721160889,2,0.8471513986587524,0.350595086812973,149,0.035238150507211685,0.8955,0.8955
0006_000051,0006,51,2,6,0.5127390027046204,5,0.5930399298667908,3,0.7635658979415894,2,0.8328077793121338,0.3413239121437073,146,0.03316996991634369,7,0.47117456793785095,5,0.6103981137275696,3,0.7470159530639648,2,0.8287131786346436,0.3522447645664215,150,0.034861646592617035,0.9459107143264264,0.8964571428652853
0006_000052,0006,52,2,7,0.4652022123336792,5,0.599035918712616,3,0.7636396884918213,2,0.8354933261871338,0.3512882888317108,141,0.03466849401593208,8,0.41100749373435974,5,0.5887963175773621,3,0.7281670570373535,2,0.8068037033081055,0.34539610147476196,147,0.03484341874718666,0.8463500000443309,0.8462285714326427
0006_000053,0006,53,3,10,0.3953039050102234,6,0.5803079009056091,3,0.75761479139328,2,0.8236963748931885,0.3953039050102234,147,0.03873657062649727,10,0.395333856344223,6,0.5789298415184021,3,0.7397281527519226,2,0.821938157081604,0.395333856344223,149,0.039015281945466995,0.7030275009863043,0.6762313189082715
0006_000054,0006,54,3,9,0.37487104535102844,5,0.583835780620575,3,0.7369053363800049,2,0.7999986410140991,0.3471009433269501,146,0.03529732674360275,9,0.4004465341567993,6,0.5401058793067932,3,0.7159174680709839,2,0.791896641254425,0.36808905005455017,154,0.03652193024754524,0.6592857145667077,0.6343660002507867
0006_000055,0006,55,4,8,0.4784066677093506,6,0.5974356532096863,4,0.7280892133712769,2,0.7854697704315186,0.40190252661705017,140,0.0409422405064106,10,0.416495144367218,6,0.6072584390640259,4,0.7183889150619507,2,0.7814669609069824,0.416495144367218,149,0.040826503187417984,0.5814516125917434,0.5789024387300014
0006_000056,0006,56,4,9,0.46403762698173523,6,0.6375954151153564,4,0.7604302763938904,3,0.8050097823143005,0.4271368980407715,154,0.0396052785217762,8,0.49271172285079956,6,0.6117490530014038,4,0.7116218209266663,2,0.8097677230834961,0.4102206230163574,153,0.040145907551050186,0.6292500003241003,0.6205886529013516
0006_000057,0006,57,4,12,0.4125557541847229,9,0.513900637626648,3,0.728021502494812,2,0.7862721681594849,0.47386860847473145,153,0.045274846255779266,11,0.42891925573349,9,0.4964618682861328,4,0.6596828103065491,1,0.8073193430900574,0.46003636717796326,154,0.043476250022649765,0.7192083333916963,0.651966667123139
0006_000058,0006,58,4,8,0.5730026960372925,7,0.6394864320755005,5,0.7320331335067749,2,0.7950193285942078,0.4777982831001282,169,0.041105348616838455,11,0.45949190855026245,8,0.5835404992103577,5,0.6713480353355408,0,nan,0.49455586075782776,166,0.04320312663912773,0.6491836735010147,0.6744473691880704
0006_000059,0006,59,4,8,0.44235771894454956,6,0.5541960597038269,4,0.6367977261543274,0,nan,0.37297090888023376,157,0.03637382760643959,11,0.386456161737442,7,0.5372920036315918,4,0.6622911095619202,1,0.7646250128746033,0.4146302342414856,160,0.04082600772380829,0.6165455711856485,0.738647439405322
0006_000060,0006,60,4,9,0.3919528126716614,6,0.5150749683380127,3,0.6773637533187866,1,0.7954043745994568,0.3624401390552521,168,0.03260156884789467,10,0.3792661726474762,6,0.5318852663040161,3,0.666836142539978,1,0.8135015964508057,0.3792661726474762,165,0.03553696721792221,0.5669305568635463,0.6159628586433827
0006_000061,0006,61,4,9,0.4437166452407837,6,0.5843424797058105,4,0.7044687867164612,2,0.8149341344833374,0.4088706970214844,160,0.036360740661621094,11,0.38159310817718506,7,0.525357723236084,4,0.6656845211982727,1,0.8621146082878113,0.4084482192993164,171,0.03691957890987396,0.5196219544559716,0.5200145832747223
0006_000062,0006,62,4,10,0.40655168890953064,7,0.5264536142349243,4,0.6939257979393005,1,0.8892843723297119,0.40655168890953064,161,0.03814302384853363,11,0.360421746969223,6,0.5434740781784058,3,0.7234851717948914,1,0.8811424970626831,0.3864172399044037,163,0.03721019625663757,0.6127222224771977,0.6934348515663296
0006_000063,0006,63,4,10,0.4554964005947113,7,0.5773435831069946,4,0.7425315380096436,2,0.8314713835716248,0.4554964005947113,156,0.043369829654693604,10,0.4244557321071625,6,0.6118848323822021,4,0.7256907820701599,1,0.8847489953041077,0.4244557321071625,165,0.04094027727842331,0.6580708504822105,0.6532234042044729
0006_000064,0006,64,4,10,0.4453496038913727,7,0.589964747428894,5,0.6790684461593628,1,0.8614288568496704,0.4453496038913727,156,0.04216502606868744,11,0.44857537746429443,8,0.566555380821228,5,0.7034029364585876,1,0.876317024230957,0.48066097497940063,167,0.043997202068567276,0.6605915756598114,0.7565340138487517
0006_000065,0006,65,4,11,0.3993760943412781,8,0.5087066888809204,4,0.6680475473403931,1,0.8672258257865906,0.42904502153396606,164,0.03920989856123924,11,0.4048968255519867,8,0.5149626731872559,4,0.673172116279602,1,0.8636631369590759,0.43522077798843384,167,0.040361203253269196,0.6360227275863288,0.6347468205299229
0006_000066,0006,66,4,11,0.34430691599845886,6,0.5235450267791748,3,0.7367199659347534,1,0.8724192976951599,0.3686361014842987,154,0.03690974786877632,9,0.45332157611846924,7,0.5462180972099304,4,0.6762700080871582,1,0.8894562721252441,0.4172610938549042,162,0.039007559418678284,0.6017865862771868,0.6691041666902601
0006_000067,0006,67,4,9,0.48020872473716736,7,0.5774068236351013,4,0.7086834907531738,1,0.8622926473617554,0.4417462944984436,147,0.04251290112733841,9,0.4856862425804138,7,0.5755587816238403,4,0.7004078030586243,1,0.8715111613273621,0.4467597007751465,160,0.040744032710790634,0.7069642858840525,0.6990899999253453
0006_000068,0006,68,6,9,0.47165051102638245,6,0.6281043291091919,5,0.6703428626060486,1,0.8494309782981873,0.43357035517692566,151,0.041134223341941833,9,0.4613029658794403,7,0.558880627155304,4,0.7025633454322815,1,0.8573107123374939,0.4242541790008545,168,0.03850241005420685,0.20860625086310325,0.20838541711090106
0006_000069,0006,69,6,13,0.39161357283592224,9,0.505547285079956,4,0.7032244205474854,2,0.7898693084716797,0.47094106674194336,154,0.04623543843626976,13,0.365445077419281,7,0.5490119457244873,4,0.7037602663040161,2,0.7944940328598022,0.4361194670200348,167,0.04170965030789375,0.2062542012525667,0.22941742573077617
0006_000070,0006,70,6,10,0.43153342604637146,8,0.5076067447662354,4,0.6682283878326416,1,0.8217301368713379,0.43153342604637146,156,0.040519729256629944,10,0.44237756729125977,7,0.5479099154472351,4,0.6811577677726746,1,0.834121823310852,0.44237756729125977,167,0.040720194578170776,0.37948277072351944,0.44233193545946187
0006_000071,0006,71,6,9,0.46670886874198914,7,0.5710551738739014,5,0.6621198058128357,1,0.8254486918449402,0.4299558103084564,160,0.04065343737602234,10,0.4545603394508362,7,0.596453845500946,5,0.6809448599815369,1,0.8381195068359375,0.4545603394508362,169,0.041379183530807495,0.5670300397360337,0.4660954547625515
0006_000072,0006,72,6,10,0.45362597703933716,7,0.5841519236564636,5,0.6656516790390015,2,0.8166735172271729,0.45362597703933716,159,0.0423661470413208,13,0.3852267265319824,8,0.5463510751724243,5,0.6662502288818359,1,0.8073726892471313,0.46827074885368347,162,0.043474435806274414,0.46585360490828576,0.5486761918097804
0006_000073,0006,73,6,10,0.3987281918525696,7,0.523018479347229,3,0.7674356698989868,2,0.8380165696144104,0.3987281918525696,154,0.038262706249952316,11,0.38601216673851013,8,0.4829269349575043,3,0.7286033034324646,2,0.8001145720481873,0.4138968586921692,153,0.04125171899795532,0.4854735455382616,0.4593557695140823
0006_000074,0006,74,6,9,0.47680559754371643,7,0.5794013142585754,4,0.7214922904968262,2,0.8401908874511719,0.4388795793056488,149,0.04253224655985832,10,0.44821950793266296,7,0.5854841470718384,4,0.7107769250869751,2,0.8317022323608398,0.44821950793266296,159,0.04181400313973427,0.5323125011703198,0.586014632435605
0006_000075,0006,75,6,13,0.37199264764785767,7,0.5895698070526123,4,0.7580264210700989,2,0.8428754210472107,0.45104488730430603,134,0.04861630126833916,12,0.40362799167633057,7,0.5915006995201111,4,0.744407594203949,2,0.8421005010604858,0.45919662714004517,142,0.04711341857910156,0.5568421055029326,0.5467916669343703
0006_000076,0006,76,6,9,0.47098955512046814,6,0.6361238360404968,4,0.7438748478889465,2,0.8440436124801636,0.43329134583473206,123,0.04689584672451019,10,0.43750128149986267,7,0.570208728313446,4,0.7362022399902344,2,0.8273566961288452,0.43750128149986267,121,0.04928143322467804,0.6854487188928681,0.6454418613418013
0006_000077,0006,77,6,10,0.4286903440952301,6,0.6232240200042725,4,0.7352164387702942,2,0.8419965505599976,0.4286903440952301,109,0.053286708891391754,10,0.4718649089336395,7,0.5971682667732239,5,0.6800121665000916,2,0.8218467235565186,0.4718649089336395,123,0.05350262671709061,0.44762069083887274,0.2500764664383167
0006_000078,0006,78,5,9,0.4832124710083008,6,0.6336677074432373,5,0.6911129951477051,1,0.9034262299537659,0.4445032775402069,121,0.051315296441316605,13,0.378821462392807,7,0.5825673341751099,5,0.6871286630630493,1,0.8988732695579529,0.45571914315223694,127,0.05313551053404808,0.606052083455026,0.587857143013738
0006_000079,0006,79,5,12,0.4202263355255127,7,0.6232372522354126,6,0.6680968999862671,1,0.8785550594329834,0.4808819890022278,116,0.057128824293613434,13,0.4083658456802368,7,0.6269338130950928,6,0.6699426174163818,1,0.895682156085968,0.4947890341281891,121,0.058001697063446045,0.7014033620571718,0.7130605402477085
0006_000080,0006,80,5,13,0.41574743390083313,7,0.651009738445282,6,0.6976959109306335,3,0.812619686126709,0.5074183344841003,114,0.0600087009370327,12,0.4585605263710022,8,0.6074475646018982,6,0.7090551257133484,3,0.8313789367675781,0.5234677195549011,126,0.05691570043563843,0.7584865592569112,0.7494642858803272
0006_000081,0006,81,5,14,0.37631309032440186,8,0.5584431886672974,5,0.684165894985199,2,0.811005175113678,0.48142656683921814,132,0.0518721342086792,13,0.4265425205230713,9,0.5506376028060913,6,0.6539264917373657,1,0.8744925260543823,0.5132947564125061,128,0.05572448670864105,0.6747926827855408,0.6744555557239801
0006_000082,0006,82,4,12,0.3877943456172943,7,0.5674468278884888,4,0.713502049446106,1,0.8661205768585205,0.4421888291835785,117,0.05252852663397789,14,0.3542182147502899,7,0.5669455528259277,5,0.6627863049507141,1,0.8732537031173706,0.4481186866760254,130,0.05113648623228073,0.6983105000724041,0.6335310649353956
0006_000083,0006,83,4,14,0.36496084928512573,7,0.5867144465446472,4,0.7657189965248108,2,0.852246880531311,0.4648449122905731,118,0.05597617104649544,14,0.36352452635765076,7,0.5836732387542725,4,0.7618430852890015,2,0.8802077174186707,0.4559726417064667,119,0.05612596124410629,0.6462243247116513,0.6261964028600753
0006_000084,0006,84,4,14,0.3630818724632263,7,0.5810630321502686,4,0.7523435354232788,2,0.831622838973999,0.4652518332004547,116,0.056277718394994736,11,0.41678351163864136,7,0.5657729506492615,4,0.7287337183952332,2,0.8247724771499634,0.44640493392944336,123,0.052527155727148056,0.660493750581335,0.6696983938139032
